LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Kui (in Indonesia),Head-marking,,http://wals.info/valuesets/25A-kiu,http://wals.info/languoid/lect/wals_code_kiu,http://wals.info/feature/25A,
Kunama,Dependent-marking,Bender 1996,http://wals.info/valuesets/25A-knm,http://wals.info/languoid/lect/wals_code_knm,http://wals.info/feature/25A,http://wals.info/refdb/record/Bender-1996
Kutenai,Inconsistent or other,Canestrelli 1927,http://wals.info/valuesets/25A-kut,http://wals.info/languoid/lect/wals_code_kut,http://wals.info/feature/25A,http://wals.info/refdb/record/Canestrelli-1927
Lai,Inconsistent or other,Peterson 2003,http://wals.info/valuesets/25A-lai,http://wals.info/languoid/lect/wals_code_lai,http://wals.info/feature/25A,http://wals.info/refdb/record/Peterson-2003
Lakhota,Head-marking,Van Valin 1977;Boas and Deloria 1941,http://wals.info/valuesets/25A-lkt,http://wals.info/languoid/lect/wals_code_lkt,http://wals.info/feature/25A,http://wals.info/refdb/record/Van-Valin-1977;http://wals.info/refdb/record/Boas-and-Deloria-1941
Lamaholot,Zero-marking,,http://wals.info/valuesets/25A-lmh,http://wals.info/languoid/lect/wals_code_lmh,http://wals.info/feature/25A,
Lango,Head-marking,Noonan 1992,http://wals.info/valuesets/25A-lan,http://wals.info/languoid/lect/wals_code_lan,http://wals.info/feature/25A,http://wals.info/refdb/record/Noonan-1992
Lavukaleve,Head-marking,Terrill 1999,http://wals.info/valuesets/25A-lav,http://wals.info/languoid/lect/wals_code_lav,http://wals.info/feature/25A,http://wals.info/refdb/record/Terrill-1999
Lezgian,Dependent-marking,Haspelmath 1993,http://wals.info/valuesets/25A-lez,http://wals.info/languoid/lect/wals_code_lez,http://wals.info/feature/25A,http://wals.info/refdb/record/Haspelmath-1993
Lugbara,Inconsistent or other,Crazzolara 1960,http://wals.info/valuesets/25A-lug,http://wals.info/languoid/lect/wals_code_lug,http://wals.info/feature/25A,http://wals.info/refdb/record/Crazzolara-1960
Luvale,Inconsistent or other,Horton 1949,http://wals.info/valuesets/25A-luv,http://wals.info/languoid/lect/wals_code_luv,http://wals.info/feature/25A,http://wals.info/refdb/record/Horton-1949
Maithili,Dependent-marking,,http://wals.info/valuesets/25A-mai,http://wals.info/languoid/lect/wals_code_mai,http://wals.info/feature/25A,
Malagasy,Inconsistent or other,Keenan 2000,http://wals.info/valuesets/25A-mal,http://wals.info/languoid/lect/wals_code_mal,http://wals.info/feature/25A,http://wals.info/refdb/record/Keenan-2000
Malakmalak,Inconsistent or other,Birk 1976,http://wals.info/valuesets/25A-mlk,http://wals.info/languoid/lect/wals_code_mlk,http://wals.info/feature/25A,http://wals.info/refdb/record/Birk-1976
Mandarin,Dependent-marking,Li and Thompson 1981,http://wals.info/valuesets/25A-mnd,http://wals.info/languoid/lect/wals_code_mnd,http://wals.info/feature/25A,http://wals.info/refdb/record/Li-and-Thompson-1981
